Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
58,0,1,1,5455,1,2,3,1,0,21,3,2,0,3,3,31,0,0,0,3,2,0
55,1,36,1,7925,3,3,2,0,0,18,3,0,1,1,3,77,0,1,0,2,4,0
39,1,12,2,8569,3,3,4,2,1,52,1,1,0,1,2,26,0,0,0,4,3,1
33,1,8,3,6250,3,3,3,3,0,93,3,1,2,3,1,69,1,0,0,3,1,1
52,0,23,1,3264,3,2,2,0,0,94,1,1,4,2,1,24,1,0,0,2,3,1
50,1,8,0,5162,1,1,3,2,1,56,3,2,2,1,2,65,0,0,0,3,4,0
20,1,8,0,4886,1,3,2,0,1,87,2,1,0,1,2,30,0,0,0,4,1,0
57,1,11,3,6229,2,3,2,0,1,15,3,1,0,1,3,89,0,0,0,4,3,1
29,0,9,1,7128,4,1,3,0,0,31,5,1,3,1,1,31,0,0,0,3,2,0
28,1,7,0,5057,3,1,3,2,1,56,1,2,1,1,3,43,0,0,0,4,2,0
23,0,2,4,9013,2,3,4,2,0,46,4,2,4,3,3,5,0,0,0,4,3,0
32,1,21,4,11889,3,3,2,0,1,73,3,1,0,2,3,24,0,0,0,1,1,0
48,1,20,2,8234,4,3,3,0,0,72,1,1,6,1,1,51,0,0,0,2,2,0
39,0,28,3,6381,3,3,2,2,0,30,2,1,0,2,2,53,1,0,0,3,2,1
48,1,39,4,8705,1,4,3,0,0,80,4,0,1,3,1,44,0,0,0,2,2,0
43,0,23,3,6155,4,4,3,0,0,76,1,1,2,3,2,37,0,0,0,3,2,1
50,0,1,2,7738,2,4,3,1,0,50,4,0,0,3,2,53,0,0,0,3,1,1
37,0,28,4,8936,2,3,1,0,0,48,2,1,0,2,2,83,0,0,1,2,3,1
55,1,2,3,6098,3,3,4,1,0,10,2,2,2,3,1,9,1,0,1,3,3,1
58,1,14,4,9541,4,3,4,0,1,78,3,0,1,3,2,33,1,0,0,2,1,1
35,0,17,2,7996,2,2,4,0,0,32,5,0,0,1,2,52,0,0,0,1,2,0
48,1,40,4,9436,4,4,3,0,1,27,4,1,2,2,2,88,1,0,0,2,2,1
35,1,15,1,7895,2,1,3,2,1,88,1,2,0,1,1,67,0,0,0,1,2,0
57,0,39,3,6409,3,1,2,0,1,73,4,1,3,3,1,70,1,0,1,3,2,1
58,1,49,4,9052,3,4,3,1,1,2,3,1,3,1,2,113,0,0,1,3,3,1
36,1,4,2,8070,4,3,4,2,1,15,3,1,0,2,2,73,0,0,0,4,3,0
44,1,19,4,10263,3,3,3,0,0,84,2,2,5,1,2,42,1,0,0,2,4,1
45,0,31,2,9132,4,3,4,2,0,88,4,1,2,3,2,76,0,0,0,3,1,1
43,0,25,0,3350,2,4,2,2,0,62,4,2,2,2,3,90,0,0,0,2,2,0
21,0,8,0,3914,4,3,4,1,0,56,3,0,1,1,2,65,0,0,0,4,1,0
22,1,5,2,8624,2,2,2,3,0,86,1,2,2,2,2,71,0,0,0,3,2,1
47,1,38,1,10053,3,3,4,2,0,26,4,1,1,2,2,87,1,1,0,3,1,1
33,1,12,1,8689,3,3,4,3,0,79,3,2,0,3,2,35,0,0,0,3,1,1
47,0,27,0,3830,2,2,3,0,1,9,3,0,0,3,3,45,0,0,1,1,3,0
48,0,12,2,8062,4,3,3,0,1,32,3,2,0,2,3,54,0,0,0,2,1,0
59,1,39,1,4321,3,3,3,0,1,53,1,0,2,3,2,48,0,0,0,1,2,1
46,0,10,3,6061,1,2,4,0,1,67,4,0,2,3,1,49,0,0,0,1,4,0
38,0,13,2,7500,3,1,4,0,1,96,1,2,0,1,1,34,0,0,0,3,1,0
33,1,12,1,11325,4,4,3,3,0,73,2,2,0,2,1,22,0,0,0,4,1,1
51,1,5,4,10681,2,3,3,0,1,76,2,1,0,2,3,28,0,0,0,1,1,0
54,0,37,0,3397,4,3,3,2,1,90,2,1,2,1,2,111,0,0,1,1,3,0
53,0,17,1,8109,3,3,3,0,0,22,3,1,1,3,1,40,0,0,0,1,2,1
24,1,5,0,5253,3,4,2,2,1,5,5,1,0,2,3,54,0,0,0,3,1,1
19,0,6,0,3698,2,2,3,1,0,40,3,2,0,3,2,72,0,0,0,4,2,0
19,0,6,2,8792,3,3,3,0,1,13,3,2,0,2,3,11,0,0,0,1,3,0
48,1,8,3,6603,4,4,3,0,0,13,2,2,0,2,2,54,0,0,0,4,3,0
39,1,28,2,7355,3,3,4,0,0,43,1,1,4,1,3,81,0,0,1,3,2,1
53,0,25,2,8991,4,3,2,0,0,55,2,1,1,2,3,61,1,0,0,1,1,1
48,0,25,4,8180,2,3,3,0,0,1,4,1,0,2,1,86,0,0,0,2,3,1
38,1,3,4,11680,2,3,3,0,0,76,1,1,6,2,3,56,1,0,0,2,1,1
56,0,29,2,8484,3,3,4,1,1,75,5,2,1,1,2,65,1,0,0,1,3,1
39,0,18,4,9828,3,3,3,1,1,46,4,2,1,2,3,28,0,0,1,3,1,1
47,0,1,0,4330,2,4,3,2,0,82,3,1,0,1,1,38,0,0,0,4,2,0
43,1,13,3,4910,1,2,3,0,0,76,4,0,0,2,2,20,1,0,0,3,2,1
42,1,2,1,8865,1,3,4,0,1,12,1,2,1,3,3,76,1,0,0,3,2,1
25,1,5,2,8448,3,1,4,0,1,50,3,1,3,1,2,55,0,0,0,3,3,1
43,1,8,2,7933,3,3,4,1,0,61,2,1,0,2,3,20,0,0,0,3,1,0
39,1,23,1,9652,2,3,2,0,0,62,3,0,2,2,2,70,0,0,0,3,3,1
42,1,20,2,7663,1,3,3,3,0,65,3,1,2,3,2,52,0,0,0,2,3,1
51,1,13,3,7127,2,2,3,2,1,49,2,2,6,1,1,81,0,1,0,1,4,0
56,1,9,0,4841,4,4,3,0,0,79,1,1,4,2,2,21,0,0,0,3,3,1
38,0,26,4,11359,3,3,4,2,0,26,3,2,3,3,3,93,0,0,0,4,1,1
21,0,8,2,7839,3,1,3,2,1,96,3,1,0,3,2,74,0,0,1,1,2,0
37,1,5,0,3970,2,1,3,0,0,98,4,1,3,1,3,74,0,0,0,3,3,0
43,0,13,3,6663,2,1,4,1,0,17,3,2,2,1,2,73,0,0,1,3,1,0
31,1,8,4,10300,1,3,3,0,0,54,4,2,2,3,1,24,0,0,0,3,2,1
40,1,26,0,5483,3,3,3,0,0,38,5,1,3,1,1,36,0,0,0,3,3,1
33,1,5,2,7504,1,4,3,0,1,82,3,1,0,3,1,71,0,0,1,3,1,1
25,1,12,4,7553,3,3,3,3,1,13,2,2,3,2,3,52,0,0,0,2,3,1
32,1,5,1,8705,3,3,2,3,1,60,1,1,2,2,1,42,1,0,0,3,1,1
35,1,18,3,5746,2,3,4,2,0,72,2,1,1,3,2,21,0,0,0,2,1,1
51,1,27,2,9000,3,3,3,4,0,56,3,2,6,3,1,34,0,0,0,3,1,1
36,1,8,3,6675,3,2,3,0,0,70,2,1,0,2,3,75,0,0,0,3,3,1
51,0,42,0,4282,3,3,3,1,1,41,3,1,1,1,2,92,0,0,1,1,1,0
26,1,13,2,9373,2,4,3,0,0,55,1,1,3,1,2,44,0,0,0,1,1,0
56,1,4,0,3878,4,2,3,2,0,41,2,2,3,1,1,30,0,0,0,1,2,0
45,1,15,0,5065,3,3,4,0,0,52,5,1,1,1,1,67,0,0,0,3,1,1
58,1,5,3,6573,3,3,4,0,0,58,1,2,3,1,2,8,1,0,0,2,2,0
49,0,8,1,8378,3,4,3,0,0,21,3,1,2,1,1,65,0,0,0,3,1,0
43,0,15,3,5945,4,3,4,3,0,97,1,1,5,2,3,33,0,0,0,4,2,1
34,0,11,1,9435,2,3,3,2,1,2,3,0,5,2,1,26,0,0,0,1,1,0
28,0,2,1,7847,3,3,3,1,1,35,1,1,3,2,1,46,0,0,0,3,2,1
22,1,2,0,4269,3,3,3,2,0,8,3,1,5,3,1,62,0,0,0,3,1,1
39,1,1,0,4860,2,1,4,1,1,32,2,1,0,1,1,72,1,0,1,2,3,1
57,0,30,2,9631,3,3,3,1,0,16,2,1,1,2,1,58,0,0,0,3,1,0
34,1,2,2,7804,2,3,2,0,1,87,2,1,0,3,3,66,0,0,0,3,1,1
38,1,22,4,8399,4,4,3,0,0,66,2,1,5,2,2,96,0,0,1,3,1,1
59,0,4,4,10283,3,2,3,0,1,48,3,1,0,2,1,17,0,0,0,4,2,1
44,0,26,0,4113,2,3,4,0,1,63,4,1,4,2,1,27,0,0,0,4,2,0
31,1,11,4,8968,4,2,4,0,1,19,3,1,0,1,3,70,0,0,0,3,1,0
32,0,20,3,6108,1,4,3,0,0,49,5,1,3,1,1,95,0,0,0,3,3,1
26,0,1,3,6236,3,3,3,2,0,38,2,2,2,1,2,35,0,0,0,3,3,0
27,0,2,2,10128,4,3,3,0,0,99,4,1,2,3,2,3,0,0,0,3,3,1
31,1,16,0,5419,2,3,4,2,0,25,1,2,6,1,1,43,1,0,0,3,2,0
19,0,9,0,3048,2,3,3,2,1,17,1,1,0,1,2,21,0,0,0,3,2,1
43,0,35,4,8306,4,3,3,2,0,46,3,1,4,1,1,75,0,0,0,4,1,1
38,0,25,2,7446,4,4,3,2,0,83,2,2,0,2,1,42,0,0,0,1,3,1
39,0,3,1,10580,4,2,2,2,0,95,5,1,0,3,3,25,0,0,0,3,3,1
30,1,21,2,6999,2,2,1,0,0,23,3,2,1,1,2,75,0,0,0,4,4,0
34,1,4,3,5692,3,2,3,0,1,18,3,0,2,2,1,20,0,0,0,1,1,1
23,1,14,0,5355,2,4,3,0,0,16,2,1,3,2,1,33,0,0,0,3,1,0
53,1,21,0,3977,3,3,2,1,0,47,3,1,2,2,1,44,1,0,0,3,2,1
27,0,12,2,7716,3,1,3,3,1,12,5,0,1,1,3,24,0,0,0,2,3,1
40,1,3,1,7947,1,3,3,0,0,6,5,1,0,2,1,76,0,0,0,3,1,1
39,1,2,0,5773,2,2,4,2,0,48,1,2,1,2,2,77,0,0,0,3,2,0
43,0,15,2,6958,3,3,3,0,0,30,1,1,1,1,2,79,0,0,0,3,2,0
20,0,6,4,9442,2,3,3,3,0,81,4,1,1,2,2,31,1,0,0,3,4,1
56,0,41,2,9662,1,3,2,0,0,93,1,1,0,2,3,69,0,0,0,3,4,0
56,1,7,1,5805,2,2,3,0,1,69,1,1,3,1,3,9,0,0,0,4,3,0
35,1,25,4,8006,4,3,3,2,0,10,3,2,4,1,2,32,0,0,0,4,4,0
39,0,24,2,8654,2,4,3,1,0,84,2,2,1,1,3,101,0,0,0,3,2,0
23,0,8,4,9265,4,3,1,0,0,47,3,1,1,1,2,64,0,0,0,1,3,0
51,0,28,3,5552,3,3,4,3,1,79,3,0,1,3,1,97,0,0,0,2,4,1
34,0,23,0,4271,1,3,4,4,0,8,1,2,0,1,2,64,0,0,0,2,3,1
20,0,10,3,6456,2,4,3,0,1,52,2,2,0,2,3,27,0,0,0,4,1,0
22,1,13,3,6042,1,2,3,0,0,34,5,1,0,1,2,44,0,0,0,2,2,1
48,1,30,2,7182,4,3,2,0,1,8,3,1,0,1,1,57,0,0,1,2,3,1
42,1,10,4,6844,3,1,3,0,0,61,3,1,1,3,2,18,1,0,0,2,1,1
38,1,24,1,8822,3,3,3,0,1,80,2,2,0,1,3,41,0,0,0,3,1,0
43,1,30,4,8334,4,1,2,3,1,6,2,1,1,1,3,106,0,0,0,3,1,1
41,1,26,1,6797,4,4,2,1,0,50,4,1,1,3,1,80,0,0,0,3,3,1
49,0,26,3,5999,2,4,2,0,0,39,5,0,2,2,1,41,0,0,1,3,1,0
49,1,26,2,7408,1,4,3,2,0,30,1,2,0,2,3,101,0,0,1,2,3,0
22,1,4,4,10207,2,3,3,3,0,19,4,1,1,3,1,70,0,0,0,3,2,1
32,1,10,1,11407,3,3,3,0,1,8,3,2,4,1,2,69,0,0,0,3,2,1
52,0,9,2,9770,1,3,2,2,0,18,4,2,1,2,1,81,0,0,0,3,4,0
34,0,25,1,6499,2,3,3,2,0,24,5,1,2,1,2,101,0,0,0,2,2,0
52,1,7,2,9243,3,1,3,0,1,56,2,1,4,1,2,61,0,0,0,3,3,0
32,1,22,0,4297,4,4,1,0,1,73,1,0,0,1,1,63,0,0,0,3,2,0
20,1,1,4,7348,4,2,3,2,1,78,3,1,0,2,1,68,0,0,1,1,1,1
19,0,5,2,8269,2,1,2,0,0,21,3,2,0,1,1,58,0,0,0,3,1,0
30,0,17,3,6297,1,2,3,1,0,52,4,0,4,1,2,19,0,0,0,3,3,0
39,0,6,1,13415,4,4,3,0,0,90,4,1,1,1,2,28,0,0,0,4,1,1
29,0,16,2,8768,2,3,3,0,0,72,4,2,5,1,2,75,0,0,0,2,3,0
56,1,17,4,8996,2,3,3,0,0,72,1,1,1,3,3,38,0,0,0,4,2,1
35,1,27,2,8118,4,2,4,0,1,39,2,1,0,3,2,54,0,0,0,1,1,1
22,0,8,3,6166,3,3,3,0,0,76,4,1,4,3,1,34,0,0,0,4,1,1
18,0,1,4,10705,2,2,3,0,0,50,1,2,1,1,2,7,0,0,0,4,1,0
31,0,23,4,8277,2,4,3,0,0,49,2,2,4,1,2,26,0,0,0,3,1,1
46,0,8,4,8470,3,1,2,0,0,87,5,2,1,1,3,43,0,0,0,2,2,0
43,1,18,2,7550,2,3,3,1,0,3,1,1,3,2,3,88,0,0,0,3,1,1
25,1,6,2,8261,2,3,3,0,1,30,1,1,1,3,3,25,1,0,0,2,1,1
21,0,12,3,5879,3,3,3,1,0,41,3,2,1,2,3,32,0,0,0,1,3,0
36,1,24,3,6618,1,4,3,0,0,29,2,1,0,1,2,84,0,0,0,2,3,0
44,1,16,0,4899,2,1,3,1,0,71,2,2,6,2,2,57,0,1,0,3,2,1
44,0,8,0,4619,3,3,2,0,0,87,3,1,6,2,3,51,0,0,0,3,3,1
32,0,2,4,6043,3,3,4,2,0,70,4,1,1,2,1,47,0,1,0,3,3,0
33,0,5,3,6244,1,3,4,1,0,61,4,2,4,2,2,47,1,0,0,3,3,1
24,0,4,2,9040,4,3,3,1,1,55,3,1,0,1,2,75,0,1,0,4,1,0
51,1,26,4,7315,2,3,3,1,0,62,3,0,3,1,2,81,0,1,0,1,1,1
43,0,2,4,7336,3,3,3,0,0,1,1,0,3,2,2,80,1,0,0,3,2,1
50,1,38,0,4930,3,3,3,1,0,3,3,2,3,2,2,54,0,0,0,3,3,1
20,0,3,4,13301,3,3,2,0,0,59,2,1,1,3,2,63,0,0,0,1,2,1
24,1,8,2,7260,3,2,3,0,0,21,1,0,1,2,1,55,1,0,0,3,1,1
29,0,19,3,6893,3,2,3,1,0,4,3,1,3,3,2,77,0,0,1,3,2,1
30,1,16,4,10165,3,1,1,0,1,33,3,1,2,3,2,69,0,0,1,1,3,1
43,0,30,4,10128,2,4,3,1,0,39,2,1,1,2,3,95,0,0,0,3,1,1
56,1,30,4,5938,4,3,3,1,1,48,4,2,0,2,1,56,0,0,0,2,2,1
44,1,32,2,6474,4,3,3,2,1,3,4,1,1,2,2,55,0,0,0,2,3,1
59,1,33,0,4736,2,3,3,1,1,38,2,1,2,3,3,42,0,0,0,2,1,1
38,1,23,4,8028,2,3,3,1,0,20,1,1,3,2,2,93,0,0,1,3,1,1
35,1,24,2,7475,3,3,1,0,0,45,2,1,0,1,3,62,0,0,0,3,2,1
37,0,23,2,7897,3,4,3,1,0,39,5,2,4,2,2,56,0,0,0,1,3,1
41,1,8,2,8663,3,3,2,2,0,75,2,2,4,2,2,32,1,0,0,3,2,1
19,0,10,2,8252,3,3,3,1,1,75,1,1,4,2,2,33,0,0,0,3,2,1
31,0,13,4,7595,3,3,3,1,0,87,1,0,0,3,2,60,0,0,0,3,3,1
36,1,27,2,7431,2,3,3,0,0,66,3,1,1,1,2,85,0,0,0,3,1,1
57,1,28,3,6047,3,4,3,1,0,33,1,1,5,3,2,32,0,0,0,3,1,1
53,0,11,3,6527,2,4,3,0,0,42,1,2,0,1,2,22,0,0,0,3,1,0
57,1,41,4,10151,3,2,2,2,0,78,1,2,0,1,2,57,0,0,0,1,3,0
33,0,8,0,3932,2,3,3,0,0,96,4,2,1,1,3,33,0,1,0,3,1,0
29,0,9,1,6981,1,4,3,2,0,35,1,1,1,1,3,82,0,0,0,3,1,0
39,0,19,4,7619,3,3,3,0,0,68,2,2,0,1,1,73,0,0,0,4,1,0
40,1,24,4,9524,3,2,2,0,0,29,2,2,3,3,1,96,0,0,0,2,2,1
53,0,26,4,6778,3,3,4,2,0,77,3,2,0,1,3,74,0,1,0,2,2,0
49,1,21,2,7648,2,3,3,1,1,5,3,2,0,2,2,80,0,0,1,1,1,0
40,0,29,2,7215,2,4,3,2,0,59,1,1,5,2,1,67,0,0,1,3,1,1
56,1,10,2,7162,4,3,2,0,0,37,5,2,1,1,2,12,1,0,0,1,2,1
37,0,25,4,7623,1,4,2,0,0,55,4,2,1,1,2,48,0,0,1,3,1,0
19,1,10,3,6165,1,3,3,0,0,12,3,1,3,2,1,35,0,0,0,1,1,1
50,0,36,1,10234,2,3,3,0,0,86,1,2,0,3,2,110,0,0,0,2,1,0
42,1,21,4,9910,2,3,2,3,0,76,3,1,1,1,1,67,0,0,1,4,2,1
21,0,10,2,9689,4,3,3,4,1,13,1,1,2,1,2,55,0,0,0,3,2,1
43,0,7,2,9846,4,1,4,0,0,4,5,2,2,3,3,38,1,0,0,2,1,1
45,1,35,1,10308,4,2,4,2,0,38,1,1,1,3,2,42,0,0,0,2,2,1
26,0,7,2,7554,2,1,3,0,1,41,4,0,0,1,1,73,0,0,0,3,2,0
39,0,22,2,9321,2,3,3,0,0,89,3,1,1,1,2,28,0,0,0,3,3,0
40,0,17,0,4806,2,1,4,2,0,63,3,1,0,2,2,85,1,0,0,3,2,1
43,1,26,4,10616,3,2,3,0,0,76,1,2,4,2,1,75,0,0,0,2,3,1
26,0,16,2,7744,1,3,3,0,0,25,2,0,1,1,2,58,0,0,1,1,2,0
50,0,28,1,7437,2,3,4,0,0,43,1,1,3,1,1,76,0,1,0,1,1,0
54,0,5,2,9169,3,1,4,0,0,16,2,0,2,1,1,18,1,0,1,4,1,1
38,1,26,2,10931,4,3,3,0,0,40,1,2,0,3,2,34,0,0,0,3,1,1
31,1,20,0,5690,3,2,1,2,0,13,1,2,4,3,2,24,1,0,0,3,1,1
33,1,17,4,7472,2,3,3,0,0,9,1,1,0,1,1,40,0,0,0,2,4,1
18,1,4,3,5777,1,2,3,1,0,29,3,1,1,2,2,83,0,0,0,4,3,1
41,1,4,3,5690,4,1,3,1,1,6,4,2,1,1,3,77,0,0,0,1,1,0
19,1,4,0,5131,2,1,3,0,0,39,1,2,1,1,1,13,0,0,0,3,2,0
43,1,25,2,8141,3,1,3,1,1,62,3,0,1,2,3,49,0,0,0,3,1,0
28,0,15,3,5640,3,3,4,0,0,38,2,1,1,1,3,73,1,0,0,2,3,1
50,1,16,2,6647,3,2,3,0,0,52,2,1,0,2,2,83,1,0,1,3,3,1
30,1,9,4,9231,3,4,3,3,0,70,4,2,4,3,3,27,1,0,1,2,1,1
43,1,14,3,5486,3,4,2,0,0,69,2,1,1,1,1,60,1,0,0,3,2,0
19,0,10,3,6005,3,4,3,2,1,20,4,2,2,1,2,89,0,0,0,3,4,0
29,1,10,1,8511,3,3,3,0,0,83,1,2,1,3,2,35,0,0,0,3,1,0
55,1,23,3,7163,1,1,3,4,0,13,3,1,5,1,2,44,0,0,0,1,4,0
51,0,39,4,8084,4,3,3,0,0,2,2,2,1,1,1,109,0,0,0,1,3,0
45,1,7,0,5001,3,4,4,2,0,75,2,2,3,2,2,45,0,0,0,2,1,1
50,1,13,1,9565,2,3,3,2,0,57,4,2,4,1,1,61,1,0,0,3,1,0
41,1,24,3,5824,4,2,2,3,0,35,2,2,0,1,3,44,1,0,0,3,1,1
30,1,1,4,7905,1,3,3,0,1,1,2,1,3,3,1,59,0,0,0,2,3,1
58,0,12,0,4016,2,1,3,2,0,76,3,0,1,2,2,18,0,0,1,1,1,0
19,1,1,2,6884,3,3,4,0,0,37,1,2,6,3,1,41,1,0,0,3,3,1
20,1,10,3,6306,3,2,3,2,0,79,4,1,0,2,3,68,0,0,0,1,1,0
19,0,8,3,5793,2,3,3,3,0,57,1,2,0,3,2,37,0,0,0,1,1,1
21,1,10,2,6672,2,3,3,2,0,5,4,1,0,1,2,37,0,0,1,1,2,0
19,1,11,3,7409,2,4,3,2,0,27,3,1,0,2,2,34,1,0,0,2,1,1
34,0,12,4,10042,2,3,4,2,0,60,3,1,4,1,2,58,0,0,0,2,2,0
57,1,23,0,4508,3,3,3,1,1,16,2,2,0,2,2,38,0,0,0,3,3,0
53,0,21,0,3773,1,4,3,0,0,55,1,1,2,2,1,51,0,0,0,3,1,0
51,0,7,2,8795,1,3,2,1,0,54,3,2,1,1,2,86,0,0,0,1,3,0
53,0,25,1,9862,3,2,4,1,0,89,2,2,1,1,2,85,0,0,0,3,1,0
31,1,1,4,9323,4,1,1,0,0,70,3,1,1,1,1,60,0,0,0,1,2,0
20,1,7,3,6364,2,3,2,2,1,45,2,2,3,2,2,80,0,0,1,1,2,0
31,0,3,4,11467,3,3,4,2,0,79,3,2,2,3,3,22,0,0,0,3,2,0
42,0,8,0,3116,2,3,3,1,1,16,2,1,2,1,1,32,0,0,0,1,1,0
30,1,1,3,6294,4,2,4,1,0,79,2,1,1,3,3,54,0,0,1,1,2,1
47,1,16,3,6303,2,2,2,0,0,13,2,0,4,2,2,83,0,0,0,1,3,1
19,1,7,3,6956,3,4,3,0,0,21,1,0,1,1,1,37,0,0,0,3,1,1
36,1,10,0,4848,4,3,3,2,1,27,4,2,1,3,2,73,0,0,0,3,1,1
36,1,6,4,9476,3,2,3,0,0,57,1,2,1,1,2,24,1,1,0,1,3,0
51,0,17,4,10833,4,1,2,0,1,98,4,2,3,3,2,58,1,0,0,3,3,1
26,1,13,1,7088,3,3,3,0,0,9,3,2,2,2,2,25,1,0,0,3,3,1
50,1,34,2,6530,2,4,3,0,0,11,2,1,1,1,2,71,1,0,0,2,3,0
45,1,18,4,9642,3,3,3,2,1,26,2,1,1,1,1,30,1,0,0,1,2,1
36,0,17,4,8984,1,3,3,0,0,18,4,2,1,3,3,41,0,0,0,3,2,1
31,1,7,3,6282,1,3,3,2,0,9,3,2,2,2,2,12,1,0,0,2,3,1
25,0,8,3,6922,3,3,3,2,0,44,3,2,1,1,2,51,0,0,1,4,3,0
36,1,13,4,10303,1,2,3,0,1,57,4,1,0,2,1,88,0,0,0,2,1,1
52,1,6,2,7296,1,3,3,0,0,90,2,1,0,1,1,10,0,0,0,2,1,0
27,1,10,0,5822,2,3,2,1,1,5,2,2,0,1,2,72,0,0,0,3,1,0
52,1,33,3,6055,3,4,3,2,1,98,3,1,2,3,2,89,0,0,0,3,3,1
41,0,25,1,11834,2,3,2,0,0,11,5,2,5,1,2,39,0,0,0,3,1,0
40,1,27,3,6084,4,4,1,0,0,69,3,1,1,1,1,50,0,0,1,3,2,1
40,1,25,3,6453,3,2,3,3,0,12,1,2,0,2,2,90,0,0,0,2,3,0
34,0,22,2,7957,4,3,3,0,0,37,5,1,2,1,2,33,0,0,0,2,1,0
58,0,7,4,8603,3,4,4,0,0,47,2,1,0,2,2,45,0,0,0,3,3,0
59,1,45,2,7829,4,3,3,0,1,67,3,1,0,2,2,90,1,0,1,2,1,1
26,1,9,3,5755,1,1,4,1,0,2,3,0,4,2,3,59,0,0,0,4,1,1
22,0,2,3,6042,3,3,4,0,0,27,4,2,4,2,2,27,0,0,0,2,1,0
24,1,15,2,6835,2,4,3,1,0,56,2,1,0,2,2,35,0,0,0,4,3,1
24,0,8,2,9199,4,2,4,2,0,43,4,1,0,3,2,26,0,0,0,3,2,1
48,1,32,4,8671,2,3,3,0,0,12,1,1,2,2,2,36,1,0,0,3,2,1
19,0,5,1,9010,1,3,3,0,1,38,3,0,1,2,2,41,0,0,1,3,3,1
22,1,12,3,6450,3,4,3,0,1,89,1,1,4,1,1,69,1,0,0,1,3,1
37,1,23,1,8471,2,3,3,0,0,95,3,1,3,2,1,59,0,0,0,3,3,1
59,1,19,0,4224,3,3,4,0,1,68,3,1,2,2,2,78,0,0,1,1,1,0
23,1,13,2,9684,4,1,3,1,0,84,4,1,3,1,3,86,0,0,0,3,2,1
39,1,13,0,3682,3,3,2,0,1,48,2,1,0,2,2,26,1,0,0,4,1,1
50,0,1,1,4726,4,3,3,0,1,81,1,0,2,1,2,72,0,0,0,3,2,0
24,0,10,2,7472,4,4,3,1,0,61,4,2,1,2,2,17,0,0,0,1,1,0
20,1,10,4,10359,2,1,3,1,0,21,3,1,1,1,3,57,1,0,0,3,1,1
58,1,33,0,4301,3,3,2,0,0,52,1,1,0,3,2,44,0,0,0,2,2,1
37,0,17,0,5078,2,3,4,0,0,48,2,2,0,1,1,73,0,0,0,2,2,0
52,1,11,0,4973,3,3,3,0,0,29,1,1,2,2,2,43,0,1,0,1,1,0
33,1,6,0,5310,2,3,3,2,0,13,5,2,0,2,3,29,0,0,0,1,3,0
31,1,6,2,7879,1,4,2,3,0,8,2,0,0,1,2,57,1,0,0,3,4,1
39,1,11,3,5800,2,2,3,0,0,41,2,2,1,3,1,74,0,0,0,4,3,1
59,0,15,1,8694,4,4,3,0,0,31,1,1,0,1,2,73,0,0,0,3,1,1
31,0,1,4,9497,2,3,3,0,0,35,2,1,2,2,1,78,0,0,0,3,1,1
59,0,41,2,7573,4,1,3,2,0,92,3,2,3,1,2,46,0,0,0,2,2,0
23,0,1,0,3832,3,2,3,1,0,53,2,1,1,2,3,64,1,0,0,4,1,1
27,0,3,0,4737,3,2,3,1,0,96,2,0,0,1,2,82,0,0,0,2,1,0
48,1,20,3,5442,3,4,3,2,0,89,3,2,0,2,2,21,1,0,0,3,1,1
28,1,19,2,7630,2,3,1,0,0,46,1,2,4,2,2,43,0,0,1,3,2,1
56,1,29,2,8421,1,3,3,1,0,86,3,1,2,1,1,66,0,0,0,3,1,1
38,0,15,2,9414,2,3,2,2,0,74,3,1,3,1,1,45,0,0,0,3,3,0
38,0,22,1,9718,3,3,3,0,1,85,2,2,1,1,1,82,1,0,0,1,1,1
36,1,15,2,7765,3,3,3,2,0,74,2,1,2,1,1,16,0,0,1,2,1,1
54,1,3,2,8839,3,4,3,0,1,91,1,2,0,2,2,30,1,0,0,1,2,0
18,0,10,3,6483,4,3,4,2,0,30,3,1,0,1,1,74,0,0,0,3,3,1
54,1,43,2,7100,3,2,4,2,0,58,3,2,5,2,2,97,1,0,0,3,3,1
28,0,8,4,9874,2,2,3,0,0,77,1,0,1,2,1,21,0,0,0,1,1,0
42,1,13,4,9034,3,3,3,0,0,31,2,0,5,1,1,79,0,0,0,3,3,1
24,1,15,2,8161,3,3,3,0,0,69,2,2,0,1,2,73,0,0,0,2,3,0
43,0,22,0,5115,2,4,3,0,1,52,1,1,0,3,2,69,0,0,0,2,1,1
33,1,14,4,5950,4,3,3,2,0,74,3,1,2,1,2,27,0,0,0,2,1,0
45,0,26,4,9605,4,1,4,1,1,23,1,2,5,1,3,104,0,0,1,3,2,0
56,1,13,0,3915,4,3,3,0,1,60,2,1,0,2,1,47,0,0,0,4,2,1
26,1,15,1,8959,2,4,3,2,0,39,3,1,1,1,2,43,0,0,0,1,1,0
48,0,9,1,8767,4,2,3,2,0,47,4,1,1,1,1,20,0,0,0,3,1,0
52,1,41,4,9787,1,3,2,0,0,2,1,1,0,1,1,46,0,0,0,1,2,1
55,1,1,4,4892,3,4,3,1,0,47,4,0,2,2,2,13,0,1,0,1,2,1
38,1,6,2,8528,2,2,3,0,0,74,2,2,3,2,2,36,0,0,1,3,2,0
